STA,Precip,MaxTemp,MinTemp,MeanTemp,Snowfall,YR,MO,DA,PRCP,MAX,MIN,MEA
10001,T,28.33333333,20.55555556,24.44444444,0,43,6,17,T,83,69,76
10001,T,30.0,21.66666667,26.11111111,0,43,6,18,T,86,71,79
10001,T,30.0,22.22222222,26.11111111,0,43,6,19,T,86,72,79
10001,5.334,28.33333333,21.11111111,24.44444444,0,43,6,20,0.21,83,70,76
10001,0.254,27.77777778,21.66666667,24.44444444,0,43,6,21,0.01,82,71,76
10001,T,27.77777778,22.77777778,25.55555556,0,43,6,22,T,82,73,78
10001,4.826,27.77777778,21.11111111,24.44444444,0,43,6,23,0.19,82,70,76
10001,7.62,27.77777778,21.11111111,24.44444444,0,43,6,24,0.3,82,70,76
10001,8.636,28.33333333,21.11111111,24.44444444,0,43,6,25,0.34,83,70,76
10001,7.874,24.44444444,22.77777778,23.33333333,0,43,6,26,0.31,76,73,74
10001,6.604,26.66666667,21.11111111,23.88888889,0,43,6,27,0.26,80,70,75
10001,0,28.33333333,21.11111111,24.44444444,0,43,6,28,0,83,70,76
10001,T,28.33333333,22.22222222,25.55555556,0,43,6,29,T,83,72,78
10001,T,26.66666667,22.22222222,24.44444444,0,43,6,30,T,80,72,76
10001,12.446,26.66666667,21.66666667,24.44444444,0,43,7,1,0.49,80,71,76
10001,10.16,25.55555556,21.66666667,23.33333333,0,43,7,2,0.4,78,71,74
10001,90.932,23.88888889,21.11111111,22.22222222,0,43,7,3,3.58,75,70,72
10001,13.462,26.11111111,20.55555556,23.33333333,0,43,7,4,0.53,79,69,74
10001,11.938,24.44444444,21.11111111,22.77777778,0,43,7,5,0.47,76,70,73
10001,0,28.33333333,26.66666667,27.77777778,0,43,7,6,0,83,80,82
10001,0.508,26.66666667,22.22222222,24.44444444,0,43,7,7,0.02,80,72,76
10001,1.778,27.22222222,22.77777778,25.0,0,43,7,8,0.07,81,73,77
10001,2.54,26.66666667,21.11111111,24.44444444,0,43,7,9,0.1,80,70,76
10001,0,26.66666667,20.55555556,23.88888889,0,43,7,10,0,80,69,75
10001,T,26.11111111,20.55555556,23.33333333,0,43,7,11,T,79,69,74
10001,0,25.55555556,20.55555556,23.33333333,0,43,7,12,0,78,69,74
10001,0,27.77777778,22.77777778,25.55555556,0,43,7,13,0,82,73,78
10001,0,27.22222222,21.11111111,24.44444444,0,43,7,14,0,81,70,76
10001,0.254,26.11111111,20.55555556,23.33333333,0,43,7,15,0.01,79,69,74
10001,0,28.33333333,21.11111111,24.44444444,0,43,7,16,0,83,70,76
10001,T,27.22222222,20.55555556,23.88888889,0,43,7,17,T,81,69,75
10001,5.842,26.11111111,21.11111111,23.33333333,0,43,7,18,0.23,79,70,74
10001,0,26.11111111,20.55555556,23.33333333,0,43,7,19,0,79,69,74
10001,0,27.22222222,21.11111111,24.44444444,0,43,7,20,0,81,70,76
10001,T,26.11111111,21.11111111,23.88888889,0,43,7,21,T,79,70,75
10001,0.254,25.55555556,21.11111111,23.33333333,0,43,7,22,0.01,78,70,74
10001,0,26.66666667,20.55555556,23.88888889,0,43,7,23,0,80,69,75
10001,0,27.22222222,21.11111111,24.44444444,0,43,7,24,0,81,70,76
10001,0,26.11111111,20.0,23.33333333,0,43,7,25,0,79,68,74
10001,T,25.0,21.11111111,22.77777778,0,43,7,26,T,77,70,73
10001,0,23.88888889,21.11111111,22.22222222,0,43,7,27,0,75,70,72
10001,T,25.55555556,21.66666667,23.33333333,0,43,7,28,T,78,71,74
10001,T,26.11111111,20.55555556,23.33333333,0,43,7,29,T,79,69,74
10001,0,26.11111111,20.0,22.77777778,0,43,7,30,0,79,68,73
10001,0.254,23.33333333,21.11111111,22.22222222,0,43,7,31,0.01,74,70,72
10001,T,26.11111111,21.11111111,23.88888889,0,43,8,1,T,79,70,75
10001,0,25.55555556,18.88888889,22.22222222,0,43,8,2,0,78,66,72
10001,0,24.44444444,20.0,22.22222222,0,43,8,3,0,76,68,72
10001,0,25.0,21.66666667,22.77777778,0,43,8,4,0,77,71,73
10001,0,26.66666667,20.55555556,23.33333333,0,43,8,5,0,80,69,74
10001,0,26.66666667,19.44444444,23.33333333,0,43,8,6,0,80,67,74
10001,0,26.66666667,19.44444444,23.33333333,0,43,8,7,0,80,67,74
10001,0.254,24.44444444,21.11111111,22.77777778,0,43,8,8,0.01,76,70,73
10001,T,26.66666667,21.66666667,24.44444444,0,43,8,9,T,80,71,76
10001,T,27.22222222,21.66666667,24.44444444,0,43,8,10,T,81,71,76
10001,0,25.55555556,19.44444444,22.77777778,0,43,8,11,0,78,67,73
10001,T,27.22222222,20.0,23.88888889,0,43,8,12,T,81,68,75
10001,0,21.11111111,20.55555556,20.55555556,0,43,8,13,0,70,69,69
10001,T,25.55555556,20.0,22.77777778,0,43,8,14,T,78,68,73
10001,0,26.11111111,20.55555556,23.33333333,0,43,8,15,0,79,69,74
10001,0,28.33333333,21.66666667,25.0,0,43,8,16,0,83,71,77
10001,0,27.77777778,20.55555556,24.44444444,0,43,8,17,0,82,69,76
10001,0,29.44444444,18.88888889,24.44444444,0,43,8,18,0,85,66,76
10001,0,27.77777778,20.55555556,24.44444444,0,43,8,19,0,82,69,76
10001,0,27.77777778,18.88888889,23.33333333,0,43,8,20,0,82,66,74
10001,0,26.66666667,21.11111111,23.88888889,0,43,8,21,0,80,70,75
10001,0,26.66666667,20.55555556,23.88888889,0,43,8,22,0,80,69,75
10001,T,27.22222222,21.11111111,24.44444444,0,43,8,23,T,81,70,76
10001,T,28.33333333,21.11111111,25.0,0,43,8,24,T,83,70,77
10001,1.778,24.44444444,21.11111111,22.77777778,0,43,8,25,0.07,76,70,73
10001,2.54,25.0,21.66666667,23.33333333,0,43,8,26,0.1,77,71,74
10001,0.508,25.55555556,20.0,22.77777778,0,43,8,27,0.02,78,68,73
10001,T,27.77777778,20.55555556,24.44444444,0,43,8,28,T,82,69,76
10001,T,26.11111111,21.11111111,23.88888889,0,43,8,29,T,79,70,75
10001,0,26.11111111,20.55555556,23.33333333,0,43,8,30,0,79,69,74
10001,1.016,26.66666667,20.55555556,23.88888889,0,43,8,31,0.04,80,69,75
10001,0.762,26.66666667,20.0,23.33333333,0,43,9,1,0.03,80,68,74
10001,T,25.0,20.0,22.77777778,0,43,9,2,T,77,68,73
10001,T,26.11111111,20.55555556,23.33333333,0,43,9,3,T,79,69,74
10001,0.508,27.22222222,20.55555556,23.88888889,0,43,9,4,0.02,81,69,75
10001,0.508,27.77777778,20.55555556,24.44444444,0,43,9,5,0.02,82,69,76
10001,0,31.11111111,21.11111111,26.11111111,0,43,9,6,0,88,70,79
10001,T,27.22222222,18.33333333,25.55555556,0,43,9,7,T,81,65,78
10001,T,27.22222222,20.55555556,23.88888889,0,43,9,8,T,81,69,75
10001,4.826,26.11111111,20.55555556,23.33333333,0,43,9,9,0.19,79,69,74
10001,0.762,27.22222222,22.22222222,24.44444444,0,43,9,10,0.03,81,72,76
10001,0,27.77777778,20.0,23.88888889,0,43,9,11,0,82,68,75
10001,T,27.22222222,22.22222222,25.0,0,43,9,12,T,81,72,77
10001,0,29.44444444,20.55555556,25.0,0,43,9,13,0,85,69,77
10001,0,28.88888889,21.11111111,25.0,0,43,9,14,0,84,70,77
10001,T,26.66666667,21.11111111,23.88888889,0,43,9,15,T,80,70,75
10001,T,27.77777778,21.66666667,25.0,0,43,9,16,T,82,71,77
10001,T,28.88888889,20.55555556,25.0,0,43,9,17,T,84,69,77
10001,T,29.44444444,20.55555556,25.0,0,43,9,18,T,85,69,77
10001,0.254,27.77777778,21.66666667,25.0,0,43,9,19,0.01,82,71,77
10001,T,27.77777778,20.55555556,25.0,0,43,9,20,T,82,69,77
10001,T,29.44444444,20.55555556,25.0,0,43,9,21,T,85,69,77
10001,0,28.88888889,21.11111111,25.0,0,43,9,22,0,84,70,77
10001,T,28.33333333,22.22222222,25.55555556,0,43,9,23,T,83,72,78
10001,T,28.88888889,23.33333333,26.11111111,0,43,9,24,T,84,74,79
10001,T,28.88888889,21.11111111,25.0,0,43,9,25,T,84,70,77
10001,0.254,28.88888889,21.11111111,25.0,0,43,9,26,0.01,84,70,77
10001,T,28.88888889,21.66666667,25.55555556,0,43,9,27,T,84,71,78
10001,4.318,28.88888889,21.11111111,25.0,0,43,9,28,0.17,84,70,77
10001,T,29.44444444,20.55555556,25.0,0,43,9,29,T,85,69,77
10001,6.096,26.11111111,22.22222222,24.44444444,0,43,9,30,0.24,79,72,76
10001,T,28.33333333,22.22222222,25.55555556,0,43,10,1,T,83,72,78
10001,0.254,28.33333333,22.77777778,25.55555556,0,43,10,2,0.01,83,73,78
10001,2.032,31.11111111,21.11111111,26.11111111,0,43,10,3,0.08,88,70,79
10001,2.032,26.66666667,22.22222222,24.44444444,0,43,10,4,0.08,80,72,76
10001,9.144,30.0,21.11111111,25.55555556,0,43,10,5,0.36,86,70,78
10001,0,29.44444444,20.55555556,25.0,0,43,10,6,0,85,69,77
10001,1.016,28.88888889,21.11111111,25.0,0,43,10,7,0.04,84,70,77
10001,0.254,30.0,22.22222222,24.44444444,0,43,10,8,0.01,86,72,76
10001,T,30.55555556,22.77777778,26.66666667,0,43,10,9,T,87,73,80
10001,0,30.0,23.33333333,26.66666667,0,43,10,10,0,86,74,80
10001,T,30.0,21.66666667,25.55555556,0,43,10,11,T,86,71,78
10001,0,30.0,22.77777778,26.11111111,0,43,10,12,0,86,73,79
10001,0,30.55555556,21.66666667,26.11111111,0,43,10,13,0,87,71,79
10001,T,31.66666667,21.66666667,26.66666667,0,43,10,14,T,89,71,80
10001,0,31.66666667,22.77777778,27.77777778,0,43,10,15,0,89,73,82
10001,T,31.66666667,21.11111111,26.66666667,0,43,10,16,T,89,70,80
10001,0.254,32.22222222,22.22222222,27.22222222,0,43,10,17,0.01,90,72,81
10001,0,31.66666667,22.77777778,27.22222222,0,43,10,18,0,89,73,81
10001,T,31.66666667,22.77777778,27.22222222,0,43,10,19,T,89,73,81
10001,0,31.66666667,21.66666667,26.66666667,0,43,10,20,0,89,71,80
10001,0,32.22222222,21.66666667,27.22222222,0,43,10,21,0,90,71,81
10001,T,31.66666667,22.22222222,27.22222222,0,43,10,22,T,89,72,81
10001,T,31.66666667,22.77777778,27.22222222,0,43,10,23,T,89,73,81
10001,0,32.77777778,22.22222222,27.77777778,0,43,10,24,0,91,72,82
10001,6.604,30.0,23.88888889,26.66666667,0,43,10,25,0.26,86,75,80
10001,4.572,29.44444444,22.22222222,25.55555556,0,43,10,26,0.18,85,72,78
10001,0,31.11111111,22.22222222,26.66666667,0,43,10,27,0,88,72,80
10001,0,31.11111111,22.22222222,26.66666667,0,43,10,28,0,88,72,80
10001,0,31.11111111,21.66666667,26.66666667,0,43,10,29,0,88,71,80
10001,9.906,31.11111111,23.33333333,27.77777778,0,43,10,30,0.39,88,74,82
10001,T,32.22222222,22.77777778,27.77777778,0,43,10,31,T,90,73,82
10001,0,31.66666667,22.77777778,27.22222222,0,43,11,1,0,89,73,81
10001,0,31.66666667,23.88888889,27.77777778,0,43,11,2,0,89,75,82
10001,0,32.22222222,23.33333333,27.77777778,0,43,11,3,0,90,74,82
10001,0.254,31.11111111,22.77777778,26.66666667,0,43,11,4,0.01,88,73,80
10001,T,29.44444444,22.77777778,26.11111111,0,43,11,5,T,85,73,79
10001,0,31.66666667,21.66666667,26.66666667,0,43,11,6,0,89,71,80
10001,0,32.22222222,22.77777778,27.77777778,0,43,11,7,0,90,73,82
10001,0,32.22222222,22.22222222,27.22222222,0,43,11,8,0,90,72,81
10001,T,32.22222222,22.77777778,27.22222222,0,43,11,9,T,90,73,81
10001,0,31.66666667,23.33333333,27.77777778,0,43,11,10,0,89,74,82
10001,0.762,31.11111111,23.33333333,27.22222222,0,43,11,11,0.03,88,74,81
10001,T,28.88888889,21.66666667,25.55555556,0,43,11,12,T,84,71,78
10001,0.254,30.0,21.66666667,26.11111111,0,43,11,13,0.01,86,71,79
10001,4.064,31.66666667,21.11111111,26.66666667,0,43,11,14,0.16,89,70,80
10001,0.508,31.66666667,21.66666667,26.66666667,0,43,11,15,0.02,89,71,80
10001,0,31.11111111,22.22222222,26.66666667,0,43,11,16,0,88,72,80
10001,0,31.66666667,22.22222222,27.22222222,0,43,11,17,0,89,72,81
10001,0,31.11111111,22.22222222,26.66666667,0,43,11,18,0,88,72,80
10001,0,32.22222222,23.88888889,28.33333333,0,43,11,19,0,90,75,83
10001,0,31.66666667,23.33333333,27.77777778,0,43,11,20,0,89,74,82
10001,0,32.22222222,23.88888889,27.77777778,0,43,11,21,0,90,75,82
10001,0,32.22222222,23.33333333,27.77777778,0,43,11,22,0,90,74,82
10001,9.652,30.0,23.33333333,26.66666667,0,43,11,23,0.38,86,74,80
10001,0,31.66666667,23.88888889,27.77777778,0,43,11,24,0,89,75,82
10001,1.524,30.55555556,23.33333333,27.22222222,0,43,11,25,0.06,87,74,81
10001,0,32.77777778,23.33333333,28.33333333,0,43,11,26,0,91,74,83
10001,13.97,32.22222222,22.22222222,27.22222222,0,43,11,27,0.55,90,72,81
10001,0,31.11111111,21.66666667,26.66666667,0,43,11,28,0,88,71,80
10001,0,32.77777778,23.33333333,28.33333333,0,43,11,29,0,91,74,83
10001,0,32.77777778,22.77777778,27.77777778,0,43,11,30,0,91,73,82
10001,0,31.66666667,22.22222222,26.66666667,0,43,12,1,0,89,72,80
10001,0,32.77777778,23.33333333,27.77777778,0,43,12,2,0,91,74,82
10001,0,31.66666667,23.88888889,27.77777778,0,43,12,3,0,89,75,82
10001,0,32.22222222,24.44444444,28.33333333,0,43,12,4,0,90,76,83
10001,0,32.22222222,24.44444444,28.33333333,0,43,12,5,0,90,76,83
10001,0,32.77777778,23.88888889,28.33333333,0,43,12,6,0,91,75,83
10001,0,33.33333333,23.88888889,28.88888889,0,43,12,7,0,92,75,84
10001,0,31.11111111,23.33333333,27.22222222,0,43,12,8,0,88,74,81
10001,0,32.77777778,22.77777778,27.77777778,0,43,12,9,0,91,73,82
10001,0,32.22222222,23.88888889,27.77777778,0,43,12,10,0,90,75,82
10001,0,32.77777778,23.88888889,28.33333333,0,43,12,11,0,91,75,83
10001,0,32.77777778,23.33333333,27.77777778,0,43,12,12,0,91,74,82
10001,6.35,32.22222222,23.33333333,27.77777778,0,43,12,13,0.25,90,74,82
10001,0,31.11111111,23.33333333,27.22222222,0,43,12,14,0,88,74,81
10001,T,32.77777778,23.33333333,27.77777778,0,43,12,15,T,91,74,82
10001,0,32.77777778,23.33333333,27.77777778,0,43,12,16,0,91,74,82
10001,0,31.66666667,23.33333333,27.77777778,0,43,12,17,0,89,74,82
10001,0,32.22222222,23.88888889,27.77777778,0,43,12,18,0,90,75,82
10001,0,32.22222222,23.88888889,27.77777778,0,43,12,19,0,90,75,82
10001,0,32.77777778,23.88888889,28.33333333,0,43,12,20,0,91,75,83
10001,0,32.77777778,23.33333333,27.77777778,0,43,12,21,0,91,74,82
10001,0,33.88888889,23.88888889,28.88888889,0,43,12,22,0,93,75,84
10001,0,32.77777778,22.77777778,27.77777778,0,43,12,23,0,91,73,82
10001,0,35.0,21.11111111,27.77777778,0,43,12,24,0,95,70,82
10001,0,32.77777778,22.77777778,27.77777778,0,43,12,25,0,91,73,82
10001,0,32.22222222,23.88888889,27.77777778,0,43,12,26,0,90,75,82
10001,0,32.22222222,23.88888889,27.77777778,0,43,12,27,0,90,75,82
10001,T,31.66666667,23.88888889,27.77777778,0,43,12,28,T,89,75,82
10001,0,29.44444444,22.22222222,25.55555556,0,43,12,29,0,85,72,78
10001,0,31.66666667,22.22222222,26.66666667,0,43,12,30,0,89,72,80
10001,0,32.22222222,22.22222222,27.22222222,0,43,12,31,0,90,72,81
10001,0,32.22222222,22.77777778,27.77777778,0,44,1,1,0,90,73,82
10001,0,32.22222222,22.77777778,27.77777778,0,44,1,2,0,90,73,82
10001,5.334,31.11111111,23.33333333,27.22222222,0,44,1,3,0.21,88,74,81
10001,0,31.11111111,23.33333333,27.22222222,0,44,1,4,0,88,74,81
10001,0,31.11111111,23.33333333,27.22222222,0,44,1,5,0,88,74,81
10001,1.778,27.22222222,22.77777778,25.0,0,44,1,6,0.07,81,73,77
10001,0,30.55555556,22.22222222,26.66666667,0,44,1,7,0,87,72,80
10001,0,32.22222222,22.77777778,27.77777778,0,44,1,8,0,90,73,82
10001,0,32.77777778,22.22222222,27.77777778,0,44,1,9,0,91,72,82
10001,0,32.77777778,22.77777778,27.77777778,0,44,1,10,0,91,73,82
10001,0,32.77777778,23.33333333,27.77777778,0,44,1,11,0,91,74,82
10001,0,31.66666667,24.44444444,27.77777778,0,44,1,12,0,89,76,82
10001,0.762,30.0,23.33333333,26.66666667,0,44,1,13,0.03,86,74,80
10001,0,30.0,21.66666667,25.55555556,0,44,1,14,0,86,71,78
10001,0,31.11111111,22.22222222,26.66666667,0,44,1,15,0,88,72,80
10001,0,31.66666667,22.77777778,27.22222222,0,44,1,16,0,89,73,81
10001,0,32.22222222,23.33333333,27.77777778,0,44,1,17,0,90,74,82
10001,0,32.22222222,23.33333333,27.77777778,0,44,1,18,0,90,74,82
10001,0,32.22222222,23.88888889,27.77777778,0,44,1,19,0,90,75,82
10001,0,32.22222222,23.33333333,27.77777778,0,44,1,20,0,90,74,82
10001,0,32.22222222,24.44444444,28.33333333,0,44,1,21,0,90,76,83
10001,0,33.33333333,23.33333333,28.33333333,0,44,1,22,0,92,74,83
10001,0,33.33333333,23.33333333,28.33333333,0,44,1,23,0,92,74,83
10001,0,33.33333333,21.66666667,27.77777778,0,44,1,24,0,92,71,82
10001,0,33.88888889,21.11111111,27.77777778,0,44,1,25,0,93,70,82
10001,0,32.22222222,21.11111111,26.66666667,0,44,1,26,0,90,70,80
10001,0,32.77777778,22.22222222,27.77777778,0,44,1,27,0,91,72,82
10001,0,31.66666667,22.77777778,27.22222222,0,44,1,28,0,89,73,81
10001,0,31.11111111,24.44444444,27.77777778,0,44,1,29,0,88,76,82
10001,0,31.11111111,24.44444444,27.77777778,0,44,1,30,0,88,76,82
10001,0,31.66666667,23.33333333,27.77777778,0,44,1,31,0,89,74,82
10001,0,30.55555556,23.33333333,26.66666667,0,44,2,1,0,87,74,80
10001,0,33.33333333,22.22222222,27.77777778,0,44,2,3,0,92,72,82
10001,0,32.77777778,20.55555556,26.66666667,0,44,2,4,0,91,69,80
10001,0,32.22222222,23.88888889,27.77777778,0,44,2,5,0,90,75,82
10001,0,33.33333333,23.88888889,28.88888889,0,44,2,6,0,92,75,84
10001,0,32.22222222,24.44444444,28.33333333,0,44,2,7,0,90,76,83
10001,0,32.22222222,24.44444444,28.33333333,0,44,2,8,0,90,76,83
10001,0,32.77777778,23.33333333,27.77777778,0,44,2,9,0,91,74,82
10001,0,33.33333333,24.44444444,28.88888889,0,44,2,10,0,92,76,84
10001,0,32.22222222,25.0,28.88888889,0,44,2,11,0,90,77,84
10001,0,32.77777778,24.44444444,28.88888889,0,44,2,12,0,91,76,84
10001,0,32.22222222,25.0,28.88888889,0,44,2,13,0,90,77,84
10001,0,31.66666667,24.44444444,27.77777778,0,44,2,14,0,89,76,82
10001,17.272,31.66666667,22.77777778,27.22222222,0,44,2,15,0.68,89,73,81
10001,0,32.22222222,22.22222222,27.22222222,0,44,2,16,0,90,72,81
10001,0,28.88888889,22.77777778,25.55555556,0,44,2,17,0,84,73,78
10001,0,32.22222222,22.22222222,27.22222222,0,44,2,18,0,90,72,81
10001,0,32.77777778,24.44444444,28.88888889,0,44,2,19,0,91,76,84
10001,0,31.66666667,24.44444444,27.77777778,0,44,2,20,0,89,76,82
10001,0.762,31.66666667,24.44444444,27.77777778,0,44,2,21,0.03,89,76,82
10001,0,31.66666667,22.22222222,26.66666667,0,44,2,22,0,89,72,80
10001,0,31.66666667,23.88888889,27.77777778,0,44,2,23,0,89,75,82
10001,0,31.66666667,23.88888889,27.77777778,0,44,2,24,0,89,75,82
10001,T,31.66666667,22.22222222,26.66666667,0,44,2,25,T,89,72,80
10001,0,31.66666667,22.77777778,27.22222222,0,44,2,26,0,89,73,81
10001,0,31.66666667,23.33333333,27.77777778,0,44,2,27,0,89,74,82
10001,0,33.33333333,22.22222222,27.77777778,0,44,2,28,0,92,72,82
10001,0,31.66666667,23.88888889,27.77777778,0,44,2,29,0,89,75,82
10001,0,32.77777778,23.33333333,27.77777778,0,44,3,1,0,91,74,82
10001,33.528,32.77777778,23.33333333,27.77777778,0,44,3,2,1.32,91,74,82
10001,T,31.66666667,20.55555556,26.11111111,0,44,3,3,T,89,69,79
10001,0.254,32.22222222,23.33333333,27.77777778,0,44,3,4,0.01,90,74,82
10001,0,32.22222222,21.66666667,26.66666667,0,44,3,5,0,90,71,80
10001,0,32.22222222,22.77777778,27.77777778,0,44,3,6,0,90,73,82
10001,T,32.77777778,22.22222222,27.77777778,0,44,3,7,T,91,72,82
10001,T,31.11111111,22.22222222,26.66666667,0,44,3,8,T,88,72,80
10001,0,31.66666667,23.88888889,27.77777778,0,44,3,9,0,89,75,82
10001,0,32.22222222,23.88888889,27.77777778,0,44,3,10,0,90,75,82
10001,0,33.33333333,23.33333333,28.33333333,0,44,3,11,0,92,74,83
10001,0,33.33333333,23.88888889,28.88888889,0,44,3,12,0,92,75,84
10001,1.27,33.33333333,22.22222222,27.77777778,0,44,3,13,0.05,92,72,82
10001,0,32.22222222,22.22222222,27.22222222,0,44,3,14,0,90,72,81
10001,0.508,32.22222222,23.33333333,27.77777778,0,44,3,15,0.02,90,74,82
10001,2.794,30.55555556,21.11111111,25.55555556,0,44,3,16,0.11,87,70,78
10001,0,32.22222222,22.22222222,27.22222222,0,44,3,17,0,90,72,81
10001,0,33.33333333,19.44444444,26.66666667,0,44,3,18,0,92,67,80
10001,0,32.77777778,20.55555556,26.66666667,0,44,3,19,0,91,69,80
10001,T,33.33333333,22.22222222,27.77777778,0,44,3,20,T,92,72,82
10001,0,31.66666667,21.66666667,26.66666667,0,44,3,21,0,89,71,80
10001,2.54,32.77777778,22.22222222,27.77777778,0,44,3,22,0.1,91,72,82
10001,5.588,29.44444444,20.55555556,25.0,0,44,3,23,0.22,85,69,77
10001,1.524,31.66666667,22.22222222,26.66666667,0,44,3,24,0.06,89,72,80
10001,0.254,31.66666667,22.77777778,27.22222222,0,44,3,25,0.01,89,73,81
10001,T,31.66666667,22.77777778,27.22222222,0,44,3,26,T,89,73,81
10001,0,32.77777778,22.22222222,27.77777778,0,44,3,27,0,91,72,82
10001,0,32.22222222,23.33333333,27.77777778,0,44,3,28,0,90,74,82
10001,0,32.22222222,22.77777778,27.77777778,0,44,3,29,0,90,73,82
10001,0,33.33333333,23.88888889,28.88888889,0,44,3,30,0,92,75,84
10001,0,33.33333333,23.88888889,28.88888889,0,44,3,31,0,92,75,84
10001,13.716,29.44444444,21.11111111,25.55555556,0,44,4,1,0.54,85,70,78
10001,0,32.22222222,22.77777778,27.77777778,0,44,4,2,0,90,73,82
10001,0,32.77777778,23.33333333,27.77777778,0,44,4,3,0,91,74,82
10001,0,33.33333333,23.88888889,28.88888889,0,44,4,4,0,92,75,84
10001,0,33.88888889,24.44444444,28.88888889,0,44,4,5,0,93,76,84
10001,0,32.22222222,23.33333333,27.77777778,0,44,4,6,0,90,74,82
10001,0,33.33333333,23.88888889,28.88888889,0,44,4,7,0,92,75,84
10001,0,33.33333333,23.88888889,28.88888889,0,44,4,8,0,92,75,84
10001,0,34.44444444,23.88888889,28.88888889,0,44,4,9,0,94,75,84
10001,0,34.44444444,23.88888889,28.88888889,0,44,4,10,0,94,75,84
10001,0,33.88888889,23.33333333,28.88888889,0,44,4,11,0,93,74,84
10001,0,33.88888889,23.88888889,28.88888889,0,44,4,12,0,93,75,84
10001,0,33.33333333,24.44444444,28.88888889,0,44,4,13,0,92,76,84
10001,0,35.55555556,25.0,30.0,0,44,4,14,0,96,77,86
10001,0,35.0,24.44444444,30.0,0,44,4,15,0,95,76,86
10001,0,31.66666667,25.55555556,28.88888889,0,44,4,16,0,89,78,84
10001,0,33.33333333,23.33333333,28.33333333,0,44,4,17,0,92,74,83
10001,5.334,31.66666667,23.88888889,27.77777778,0,44,4,18,0.21,89,75,82
10001,0,33.88888889,22.22222222,27.77777778,0,44,4,19,0,93,72,82
10001,0,34.44444444,23.33333333,28.88888889,0,44,4,20,0,94,74,84
10001,0,35.0,25.0,30.0,0,44,4,21,0,95,77,86
10001,0,33.33333333,26.66666667,30.0,0,44,4,22,0,92,80,86
10001,T,34.44444444,23.88888889,28.88888889,0,44,4,23,T,94,75,84
10001,0,35.0,23.33333333,28.88888889,0,44,4,24,0,95,74,84
10001,0.508,33.33333333,23.33333333,28.33333333,0,44,4,25,0.02,92,74,83
10001,9.906,28.33333333,23.33333333,25.55555556,0,44,4,26,0.39,83,74,78
10001,0,33.88888889,24.44444444,28.88888889,0,44,4,27,0,93,76,84
10001,T,33.33333333,24.44444444,28.88888889,0,44,4,28,T,92,76,84
10001,0,32.77777778,23.88888889,28.33333333,0,44,4,29,0,91,75,83
10001,0,32.77777778,23.88888889,28.33333333,0,44,4,30,0,91,75,83
10001,8.128,33.33333333,22.77777778,27.77777778,0,44,5,1,0.32,92,73,82
10001,0,26.66666667,22.22222222,26.66666667,0,44,5,2,0,80,72,80
10001,0.762,32.77777778,23.88888889,28.33333333,0,44,5,3,0.03,91,75,83
10001,0,33.33333333,22.22222222,27.77777778,0,44,5,4,0,92,72,82
10001,0,34.44444444,26.66666667,30.55555556,0,44,5,5,0,94,80,87
10001,0,35.0,25.55555556,30.0,0,44,5,6,0,95,78,86
10001,0,34.44444444,25.55555556,30.0,0,44,5,7,0,94,78,86
10001,0,34.44444444,25.55555556,30.0,0,44,5,8,0,94,78,86
10001,22.352,30.55555556,22.77777778,26.66666667,0,44,5,9,0.88,87,73,80
10001,0.508,31.11111111,24.44444444,27.77777778,0,44,5,10,0.02,88,76,82
10001,0,32.22222222,25.55555556,28.88888889,0,44,5,11,0,90,78,84
10001,0,33.33333333,24.44444444,28.88888889,0,44,5,12,0,92,76,84
10001,0,34.44444444,25.55555556,30.0,0,44,5,13,0,94,78,86
10001,5.588,32.77777778,23.33333333,27.77777778,0,44,5,14,0.22,91,74,82
10001,0,32.77777778,22.77777778,27.77777778,0,44,5,15,0,91,73,82
10001,9.144,27.77777778,21.11111111,24.44444444,0,44,5,16,0.36,82,70,76
10001,0,31.66666667,23.33333333,27.77777778,0,44,5,17,0,89,74,82
10001,0,33.33333333,24.44444444,28.88888889,0,44,5,18,0,92,76,84
10001,T,33.33333333,25.0,28.88888889,0,44,5,19,T,92,77,84
10001,3.556,31.11111111,22.77777778,26.66666667,0,44,5,20,0.14,88,73,80
10001,39.116,29.44444444,23.88888889,26.66666667,0,44,5,21,1.54,85,75,80
10001,0,31.11111111,23.33333333,27.22222222,0,44,5,22,0,88,74,81
10001,0,31.66666667,23.88888889,27.77777778,0,44,5,23,0,89,75,82
10001,0,32.77777778,24.44444444,28.88888889,0,44,5,24,0,91,76,84
10001,36.068,32.77777778,24.44444444,28.88888889,0,44,5,25,1.42,91,76,84
10001,6.35,32.22222222,22.77777778,27.77777778,0,44,5,26,0.25,90,73,82
10001,0,33.33333333,24.44444444,28.88888889,0,44,5,27,0,92,76,84
10001,11.938,31.66666667,23.33333333,27.77777778,0,44,5,28,0.47,89,74,82
10001,98.044,31.11111111,22.22222222,26.66666667,0,44,5,29,3.86,88,72,80
10001,0.508,31.66666667,22.22222222,26.66666667,0,44,5,30,0.02,89,72,80
10001,3.81,30.55555556,21.11111111,25.55555556,0,44,5,31,0.15,87,70,78
10001,0,32.22222222,22.77777778,27.77777778,0,44,6,1,0,90,73,82
10001,T,31.66666667,23.88888889,27.77777778,0,44,6,2,T,89,75,82
10001,T,31.66666667,24.44444444,27.77777778,0,44,6,3,T,89,76,82
